year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
1992,Good For Me,Amy Grant,SOLIXZO12A8C13598A,AR8E1VH1187B9AE7B5,4,0.924,-4.58,89.936,0.836,5,0.6579999999999999,0.8949300640000001,0.006999999999999999,0.006999999999999999,58.458,-58.526,215.248,-93.555,147.332,-111.65,137.30700000000002,-44.11,123.694,-103.516,72.57600000000001,-81.389,67.668,-52.636,54.821999999999996,-94.449,33.34,-41.528,79.15,-62.515,36.221,-53.185,50.035,1
1992,People Everyday,Arrested Development,SOCZALH1316771A1BD,ARWQ3M31187FB4CF01,4,1.0,-12.867,80.018,0.653,7,0.077,0.49497940799999995,0.008,20.873,49.28,-95.116,254.581,-186.3,82.74600000000001,-191.535,263.585,-76.819,142.565,-129.808,139.889,-94.13,58.735,-103.579,112.92299999999999,-63.953,53.973,-48.56100000000001,126.83200000000001,-136.19799999999998,78.376,-61.023,42.968999999999994,1
1992,Tennessee,Arrested Development,SORUVJI13771BCEE20,ARWQ3M31187FB4CF01,4,1.0,-19.613,100.26799999999999,0.523,10,0.501,0.39797659399999996,0.001,7.166,41.051,-146.186,336.405,-200.582,243.829,-175.856,158.36,-108.57799999999999,175.472,-106.101,142.093,-116.611,101.693,-111.365,119.691,-88.258,78.442,-65.083,82.772,-88.204,74.642,-72.211,59.122,1
1992,Masterpiece,Atlantic Starr,SOOHLNA13ADC0710BE,ARYV3RR1187FB52D11,4,0.995,-9.272,137.773,0.5529999999999999,10,0.0,0.483816058,0.002,10.544,54.248000000000005,-142.727,195.985,-152.608,75.373,-161.55100000000002,98.865,-53.021,113.145,-110.884,111.51799999999999,-127.265,60.026,-101.775,62.598,-71.45100000000001,63.784,-86.925,44.468999999999994,-63.367,41.082,-49.68,65.15899999999999,1
1992,Achy Breaky Heart,Billy Ray Cyrus,SOZLCGL137D1B81207,ARS56M31187B991A14,4,1.0,-7.869,122.62700000000001,0.627,4,0.6559999999999999,0.860269339,0.044000000000000004,0.0,53.875,-64.223,346.147,-124.946,101.505,-264.871,242.168,-42.589,141.96200000000002,-80.72800000000001,149.98,-83.735,73.718,-62.397,94.42299999999999,-66.17,52.732,-71.11,99.79299999999999,-152.965,31.075,-39.379,47.0,1
1992,Humpin  Around,Bobby Brown,SOMFRNP13740000756,ARRA92R1187FB3E50D,4,1.0,-6.612,121.976,0.958,5,0.242,0.908293627,0.005,0.0,55.065,-2.55,238.085,-173.916,130.247,-127.335,148.783,-71.515,100.786,-128.94299999999998,67.39,-67.939,54.935,-74.53699999999999,56.13,-55.833,43.003,-33.765,48.711999999999996,-56.121,32.061,-68.461,46.93,1
1992,Finally,CeCe Peniston,SOCNBBG1377ABBA7EC,ARXFOBI11F4C83D64B,4,1.0,-5.837999999999999,120.11200000000001,0.914,9,0.48700000000000004,0.852737868,0.003,0.064,56.356,3.4560000000000004,220.31900000000002,-201.16299999999998,79.329,-93.47,111.95100000000001,-67.361,105.801,-104.59899999999999,131.41899999999998,-83.01,67.456,-48.641999999999996,98.397,-47.03,49.126000000000005,-43.585,106.09899999999999,-64.345,53.625,-74.197,31.785,1
1992,If You Asked Me To,Celine Dion,SOQMTQN12AF72A4BE7,ARFWL8S1187B9B4B44,4,1.0,-7.421,86.095,0.848,7,0.22899999999999998,0.546297871,0.004,0.0,56.413999999999994,-94.47,262.172,-96.571,226.201,-145.304,107.88600000000001,-68.58800000000001,124.008,-91.68799999999999,73.953,-99.303,97.81299999999999,-68.48899999999999,77.497,-82.23200000000001,47.785,-62.68600000000001,42.184,-67.301,36.692,-67.517,62.22,1
1992,All 4 Love,Color Me Badd,SOWLAWB13C1196E5E6,AREERZ61187FB3AAC1,4,1.0,-8.163,103.89299999999999,1.0,2,0.083,0.737122218,0.003,0.23,54.09,-6.791,222.93599999999998,-173.662,114.819,-167.417,333.87300000000005,-80.775,100.381,-77.642,108.70299999999999,-88.471,92.988,-81.075,110.43700000000001,-56.043,59.683,-46.089,53.288000000000004,-114.506,43.498999999999995,-54.098,36.021,1
1992,The One,Elton John,SODOHDH12B0B809896,ARTB3OO1187FB49BDA,4,0.27699999999999997,-17.542,151.95,0.47600000000000003,10,0.58,0.318105431,0.008,9.222000000000001,42.676,-93.93299999999999,148.863,-86.927,108.09,-308.184,88.76899999999999,-84.05799999999999,62.75,-66.196,90.603,-75.51,60.736000000000004,-114.124,85.12799999999999,-64.693,46.958,-55.083,67.579,-36.57,53.068999999999996,-42.06,59.911,1
1992,Giving Him Something He Can Feel,En Vogue,SOUIGGG137376D602B,AR5GRYQ1187B9B32D5,3,1.0,-17.141,102.22,0.397,0,0.545,0.129282077,0.0,1.28,45.227,-183.668,239.703,-266.901,138.233,-166.24,279.578,-97.375,129.602,-82.945,193.46900000000002,-91.719,71.499,-100.64,95.794,-46.45399999999999,114.23100000000001,-67.568,99.759,-121.74,58.688,-71.5,58.718999999999994,1
1992,Free Your Mind,En Vogue,SODARDU1313438790C,AR5GRYQ1187B9B32D5,4,0.983,-6.409,100.02600000000001,0.966,9,0.846,0.873269719,0.012,0.0,54.195,-8.777000000000001,318.26,-195.415,194.011,-420.912,310.061,-42.078,158.85299999999998,-109.14200000000001,200.261,-133.139,97.37100000000001,-54.231,84.01,-59.316,34.510999999999996,-40.137,87.478,-138.75799999999998,49.868,-41.153999999999996,72.10300000000001,1
1992,Tears in Heaven,Eric Clapton,SORXFKP12A6D4F97C7,ARLAUED1187B9ACEAF,4,0.96,-13.16,82.78399999999999,0.871,9,0.6970000000000001,0.274049432,0.005,23.11,55.132,-210.262,177.957,-149.60299999999998,165.612,-202.388,111.10700000000001,-49.852,126.61200000000001,-93.499,101.06200000000001,-96.03299999999999,49.531000000000006,-102.564,114.14,-60.523,72.439,-71.48100000000001,59.325,-71.499,56.54,-41.373999999999995,60.163999999999994,1
1992,When I Look Into Your Eyes,Firehouse,SOHWAXY137751DD5B4,ARMH10M1187FB4184F,4,0.904,-7.077999999999999,75.048,0.32899999999999996,6,0.542,0.709978326,0.004,0.031,55.273999999999994,-62.101000000000006,170.521,-241.393,64.572,-310.33799999999997,277.274,-61.556999999999995,104.76799999999999,-98.435,68.41,-77.57600000000001,64.705,-82.375,90.454,-82.741,49.735,-56.621,50.467,-125.389,38.191,-66.062,46.898,1
1992,Too Funky,George Michael,SOAAPTP12A8AE46F86,ARAKARO1187B9A1EB6,4,1.0,-8.927999999999999,98.24,0.932,1,0.003,0.886203277,0.006999999999999999,0.0,53.86,-51.968999999999994,360.80300000000005,-211.37099999999998,220.75799999999998,-141.04399999999998,314.531,-44.357,122.55,-119.287,113.51899999999999,-104.161,54.88399999999999,-75.328,117.24700000000001,-58.926,50.508,-73.86399999999999,63.468,-69.245,41.573,-62.128,61.199,1
1992,Jump Around,House Of Pain,SOAGQDI13743104A7D,AR5SDCC1187FB3FE24,4,0.0,-7.17,126.031,0.778,11,0.679,0.6322598229999999,0.006,0.0,53.29600000000001,-94.01899999999999,265.08099999999996,-171.15200000000002,137.039,-107.708,260.406,-126.859,128.846,-118.338,229.752,-68.304,95.473,-107.927,114.427,-75.759,39.521,-53.101000000000006,88.655,-122.656,106.056,-62.053000000000004,53.028999999999996,1
1992,Live And Learn,Joe Public,SONJRJW12AB0180A78,ARDRXO31187FB4DD18,4,0.998,-9.914,106.632,1.0,4,0.379,0.897702848,0.009000000000000001,0.0,52.958999999999996,-78.012,241.771,-154.493,133.27100000000002,-117.538,89.40799999999999,-83.152,109.598,-79.367,106.45100000000001,-80.803,93.803,-82.354,78.241,-79.911,48.637,-45.403999999999996,90.436,-65.383,44.235,-52.81,44.498000000000005,1
1992,Just Another Day,Jon Secada,SOWIBGO137339BA734,ARRCBW21187B9B6183,4,1.0,-9.42,105.89299999999999,1.0,6,0.638,0.677700525,0.006,0.0,54.071999999999996,-30.971,267.772,-194.21099999999998,108.126,-140.584,150.741,-72.047,120.29799999999999,-106.632,144.434,-66.75399999999999,76.406,-66.186,81.361,-76.796,48.926,-46.895,49.601000000000006,-62.52,40.146,-56.531000000000006,43.783,1
1992,Jump,Kris Kross,SOEJMNA1313438B695,AR3Z9WY1187FB4CDC2,4,0.895,-8.106,101.97399999999999,1.0,2,0.392,0.8274979259999999,0.001,0.0,53.501999999999995,-25.314,207.398,-170.135,158.347,-174.21900000000002,185.105,-88.98299999999999,113.15299999999999,-108.53200000000001,118.206,-110.33200000000001,83.57600000000001,-82.611,85.65100000000001,-71.813,60.85,-53.335,73.47,-101.814,60.906000000000006,-51.036,39.172,1
1992,Erotica,Madonna,SOXRECH12AB018A368,ARBEOHF1187B9B044D,4,1.0,-7.066,102.02,1.0,7,0.33299999999999996,0.8075198440000001,0.002,0.0,56.424,-163.74200000000002,258.464,-214.291,82.916,-170.235,202.643,-71.015,106.802,-110.62,55.001999999999995,-87.62100000000001,94.35700000000001,-117.251,79.215,-57.255,52.688,-34.196999999999996,83.969,-76.625,43.373999999999995,-68.457,35.801,1
1992,This Used To Be My Playground,Madonna,SODCTDG12A6701F412,ARBEOHF1187B9B044D,4,0.782,-12.185,75.999,0.516,7,0.552,0.299209783,0.002,0.131,53.303999999999995,-243.14700000000002,168.47400000000002,-185.19099999999997,103.695,-148.536,197.446,-33.241,160.333,-114.32799999999999,93.779,-102.88799999999999,70.92699999999999,-91.79299999999999,137.39700000000002,-56.198,48.336000000000006,-57.501000000000005,43.964,-55.17100000000001,66.094,-54.981,43.06,1
1992,Make It Happen,Mariah Carey,SOGJVKU1373320F2C3,ARKSZW81187B9B695D,4,1.0,-15.770999999999999,107.788,0.83,2,0.0,0.35230136,0.005,7.935,43.148,-47.108999999999995,322.455,-157.125,256.651,-253.62599999999998,240.96,-50.111000000000004,117.334,-93.846,142.77200000000002,-91.71700000000001,111.208,-85.305,130.47,-73.96300000000001,68.295,-60.156000000000006,99.677,-62.409,68.087,-72.03,77.845,1
1992,Wildside,Marky Mark ,SODQWLB1315CD4AFE6,ARDWOW81187FB3B574,4,1.0,-15.967,105.40799999999999,0.84,9,0.73,0.34681580700000003,0.0,0.22699999999999998,46.229,-137.156,185.81799999999998,-218.33,36.006,-210.11900000000003,255.71900000000002,-79.345,65.182,-182.658,98.76899999999999,-74.087,74.641,-114.006,106.665,-49.57,79.226,-68.127,94.65799999999999,-113.63,46.838,-57.478,42.74,1
1992,When A Man Loves A Woman,Michael Bolton,SOIYDVI13738B991F5,ARSPVDV1187B996BCA,3,0.795,-7.215,82.352,0.522,1,0.615,0.493600304,0.001,2.287,57.54600000000001,-81.021,189.88099999999997,-95.484,152.858,-317.328,151.016,-83.69,103.412,-113.156,102.76,-98.164,80.189,-73.90100000000001,80.899,-62.773999999999994,70.33,-59.09,51.228,-87.954,61.121,-56.535,52.74100000000001,1
1992,In The Closet,Michael Jackson,SOKIOOC12AF729ED9E,ARXPPEY1187FB51DF4,4,0.991,-4.315,110.501,0.9490000000000001,11,0.72,0.7602296820000001,0.008,0.0,58.705,-106.83200000000001,349.619,-162.832,145.596,-306.947,302.134,-52.034,124.492,-129.339,237.563,-109.73899999999999,71.14,-106.17299999999999,124.354,-78.303,41.321999999999996,-83.184,106.26299999999999,-136.109,102.829,-48.192,74.575,1
1992,Breakin  My Heart (Pretty Brown Eyes),Mint Condition,SOBHVJA12A8C134509,ARE9Y761187B98AEB6,4,0.424,-11.709000000000001,130.64,0.365,0,0.591,0.664033196,0.006999999999999999,15.332,52.512,-30.09,326.976,-175.16,211.706,-178.023,170.747,-99.315,112.38600000000001,-105.757,100.62200000000001,-109.149,49.918,-95.756,100.147,-69.605,80.12100000000001,-56.211999999999996,71.187,-75.204,47.998999999999995,-74.741,48.01,1
1992,To Be With You,Mr. Big,SOBRKHO1312FDFD588,ARKP3ZN1187B9AF544,4,1.0,-6.08,83.656,0.902,9,0.34700000000000003,0.504741667,0.006999999999999999,0.0,56.606,-192.41099999999997,209.80200000000002,-142.184,108.584,-257.41,239.457,-48.536,105.588,-118.557,99.859,-70.983,78.628,-99.208,96.525,-63.055,62.903,-47.25899999999999,85.331,-87.51799999999999,51.125,-60.188,55.782,1
1992,Set Adrift On Memory Bliss,P.M. Dawn,SOSFDDV13739294310,AR5PYU91187B9B7F9F,4,0.794,-16.457,99.68700000000001,0.691,0,0.569,0.49614706299999994,0.006,0.155,43.515,-37.144,233.08700000000002,-151.05700000000002,87.291,-219.243,277.156,-60.233000000000004,98.527,-169.2,113.389,-82.587,83.749,-62.838,110.205,-68.452,55.125,-61.13,68.857,-51.847,64.488,-55.788999999999994,52.79600000000001,1
1992,Blowing Kisses In The Wind,Paula Abdul,SOLUFNZ135C344218E,AROKXVO1187FB4D0E9,4,0.7020000000000001,-9.554,147.77,0.152,6,0.9279999999999999,0.538392137,0.008,2.798,55.119,-70.02,244.072,-97.35600000000001,146.067,-148.518,134.194,-33.365,169.78400000000002,-74.15100000000001,136.071,-130.07299999999998,74.601,-124.62299999999999,65.001,-59.214,58.348,-35.512,51.1,-67.155,82.113,-42.591,68.95100000000001,1
1992,Bohemian Rhapsody,Queen,SOBIAHA12AF72A3DAA,ARL4TII1187B9B46E1,4,0.8809999999999999,-12.809000000000001,71.592,0.368,3,0.0,0.338897117,0.006999999999999999,0.0,55.185,-167.821,245.799,-108.086,200.857,-254.614,262.691,-126.305,156.207,-74.262,141.916,-132.388,87.745,-88.985,121.522,-99.081,52.278,-52.425,85.62100000000001,-90.12799999999999,41.613,-60.698,68.80199999999999,1
1992,Under The Bridge,Red Hot Chili Peppers,SOIWTCF13740420E0A,ARE8GLF1187FB52532,3,0.645,-12.065999999999999,88.6,0.16699999999999998,4,0.257,0.443398391,0.006999999999999999,28.32,52.888999999999996,-133.719,219.69,-101.415,166.75799999999998,-223.718,66.418,-77.789,103.725,-98.087,230.929,-81.135,74.54899999999999,-69.307,56.727,-48.275,67.604,-49.371,80.733,-47.648999999999994,26.595,-58.13,46.532,1
1992,I Love Your Smile,Shanice,SOOVVQA1373262A747,ARVEJYY1187FB41606,4,0.9520000000000001,-16.051,93.95200000000001,0.77,8,0.184,0.536291999,0.013000000000000001,4.85,44.441,-66.336,340.275,-215.205,158.53799999999998,-154.421,213.48,-65.99,190.854,-84.01899999999999,140.515,-77.835,135.14600000000002,-77.422,76.473,-146.125,95.682,-58.633,73.344,-87.191,57.45,-97.53,73.971,1
1992,Baby Got Back,Sir Mix-A-Lot,SORTEGE13731DE3228,ARZ8XIL1187FB4801B,4,1.0,-10.759,128.64,1.0,6,0.624,0.666007009,0.0,23.235,52.495,-96.686,258.313,-219.175,126.40299999999999,-206.808,378.619,-93.796,97.90100000000001,-204.952,171.41099999999997,-106.88,83.57799999999999,-123.329,114.86200000000001,-78.236,67.092,-66.34899999999999,98.00299999999999,-115.036,72.77199999999999,-54.333,34.786,1
1992,Damn I Wish I Was Your Lover,Sophie B. Hawkins,SOBUZEX1392B183002,ARNF6401187FB57032,4,1.0,-17.852999999999998,95.00200000000001,0.815,7,0.5,0.491721856,0.013000000000000001,5.081,47.066,-144.946,178.274,-96.12799999999999,93.23200000000001,-89.87100000000001,136.031,-66.009,91.648,-80.905,84.682,-86.665,90.96700000000001,-62.832,68.37899999999999,-42.903999999999996,54.216,-59.481,45.46,-49.655,47.148,-39.816,51.06100000000001,1
1992,Move This,Technotronic,SOBLYXG13738E73AD2,AR3YCSH1187FB3CEDC,1,0.0,-17.88,120.648,0.736,0,0.038,0.66922014,0.006,0.0,43.49100000000001,-55.684,240.584,-256.499,114.649,-132.16,269.008,-75.913,107.21,-161.039,156.28799999999998,-80.816,75.575,-62.915,93.441,-49.977,64.45,-58.416000000000004,78.774,-62.049,57.347,-74.938,36.445,1
1992,Tell Me What You Want Me To Do,Tevin Campbell,SOAERMR13134393E79,AR2SHU51187FB5CDC0,4,0.98,-8.414,127.992,0.96,6,0.612,0.546467295,0.003,11.481,55.595,-142.026,204.24099999999999,-176.69,108.02799999999999,-306.752,205.97400000000002,-55.483999999999995,135.246,-110.648,105.083,-93.685,82.814,-90.31,75.043,-68.494,61.788999999999994,-61.418,66.88600000000001,-73.646,102.118,-85.711,44.513999999999996,1
1992,Wishing On A Star,The Cover Girls,SOILKVX1313438ECCB,AR0OZJU1187B990541,4,0.9440000000000001,-11.091,88.375,0.6829999999999999,5,0.591,0.557132647,0.004,0.0,53.501999999999995,-58.044,229.547,-101.286,159.321,-129.934,335.773,-11.594000000000001,171.77900000000002,-97.046,110.08,-123.976,60.172,-49.848,64.596,-70.4,57.003,-64.391,53.368,-87.88,33.434,-63.955,69.558,1
1992,How Do You Talk To An Angel,The Heights,SOFYCLP1373FF9537C,ARSUR4X1187B99DB88,4,1.0,-5.359,80.99,0.8240000000000001,9,0.457,0.6528195520000001,0.011000000000000001,0.0,57.74,-69.532,230.035,-91.846,156.959,-155.835,185.005,-55.477,97.84200000000001,-84.48299999999999,150.692,-81.665,61.228,-77.57,96.447,-50.07899999999999,52.78,-50.453,78.663,-72.891,63.684,-55.468999999999994,44.908,1
1992,Baby-Baby-Baby,TLC,SODSCAI13A6504BA30,ARZSKZU1187FB4CE1E,4,1.0,-17.339000000000002,92.126,1.0,11,0.805,0.37218011100000004,0.002,0.002,43.221000000000004,-82.545,203.977,-195.37599999999998,56.886,-230.23,121.322,-23.049,121.743,-105.84899999999999,273.94599999999997,-87.915,68.071,-103.915,96.455,-45.782,51.754,-51.728,48.438,-84.295,68.154,-61.02,46.248999999999995,1
1992,Life Is A Highway,Tom Cochrane,SOCHZBR13167715A94,ARY1VGA1187FB5A39E,4,0.965,-5.638999999999999,103.061,1.0,5,0.813,0.881361915,0.011000000000000001,0.005,57.19,-78.38,226.597,-112.522,100.98,-122.79899999999999,106.274,-51.028999999999996,132.438,-96.149,105.581,-89.344,92.844,-75.471,61.163999999999994,-79.015,41.861000000000004,-49.333999999999996,84.36200000000001,-76.24,53.218999999999994,-69.105,47.433,1
1992,One,U2,SOIFREZ12B0B809F8F,ARUJ5A41187FB3F5F1,4,0.9520000000000001,-9.185,90.634,0.982,0,0.261,0.521435092,0.006,0.0,55.725,-197.467,301.39099999999996,-174.65900000000002,76.842,-249.388,115.63799999999999,-46.201,115.508,-99.40899999999999,71.458,-92.961,66.801,-73.53,92.084,-76.449,46.585,-84.944,54.387,-66.15899999999999,38.483000000000004,-64.28399999999999,50.508,1
1992,Mysterious Ways,U2,SOQGHIV1377A5F1539,ARUJ5A41187FB3F5F1,4,1.0,-7.441,99.76799999999999,0.762,10,0.618,0.718273961,0.004,0.0,55.32,-65.027,186.98,-146.672,93.821,-127.75,148.439,-99.335,109.204,-95.68299999999999,124.065,-75.703,45.611000000000004,-88.479,69.236,-66.013,56.747,-58.047,46.869,-72.028,65.005,-47.034,46.147,1
1992,Everything About You,Ugly Kid Joe,SOBPXUN135CBD88519,AR9PTYM1187B9BA3D6,4,0.823,-8.805,122.73700000000001,0.6859999999999999,1,1.0,0.7667619659999999,0.003,0.003,53.406000000000006,-106.391,214.03599999999997,-159.89600000000002,219.696,-158.62,406.09,-96.089,114.52799999999999,-102.709,115.31700000000001,-97.624,71.888,-80.02199999999999,99.50399999999999,-54.994,55.66,-69.416,43.705,-84.4,48.976000000000006,-70.222,53.18600000000001,1
1992,Save The Best For Last,Vanessa Williams,SOFAIFV1315CD46BCF,ARX00Z51187B9A5A4A,4,0.53,-11.668,95.915,0.866,3,0.5920000000000001,0.33914764700000005,0.005,0.0,54.376000000000005,-98.588,171.13,-106.573,147.30100000000002,-144.328,99.86200000000001,-33.903,171.445,-85.01799999999999,59.802,-110.91799999999999,66.36,-78.964,77.078,-72.752,39.562,-63.598,52.137,-61.887,49.563,-44.763999999999996,59.446999999999996,1
1991,Everybody Plays The Fool,Aaron Neville,SOFVHLO1377B289BD8,ARCN61O1187B9ABBE8,4,1.0,-9.847999999999999,88.024,1.0,5,0.763,0.710403085,0.008,0.0,53.533,-101.965,171.13,-149.523,126.119,-149.845,117.396,-86.046,135.905,-92.745,106.455,-86.822,94.94,-86.421,82.796,-73.957,40.262,-58.604,68.862,-68.15100000000001,46.766999999999996,-43.652,51.548,1
1991,Every Heartbeat,Amy Grant,SONLKHN1373FF94553,AR8E1VH1187B9AE7B5,3,1.0,-6.747999999999999,95.292,0.129,11,0.158,0.884428495,0.022000000000000002,0.003,56.034,-51.698,180.987,-101.089,103.463,-129.266,57.67100000000001,-25.072,104.094,-101.444,175.40599999999998,-63.202,77.777,-51.798,60.805,-49.608000000000004,34.823,-45.79,71.156,-56.28,160.02100000000002,-52.196999999999996,38.968,1
1991,Baby Baby,Amy Grant,SOKQNSG12AF72A1DF7,AR8E1VH1187B9AE7B5,4,0.968,-3.49,97.848,1.0,6,0.415,0.935897207,0.008,0.0,59.347,-12.788,192.627,-63.593999999999994,147.181,-94.802,85.15700000000001,-12.040999999999999,135.59,-84.935,191.2,-72.521,53.918,-53.434,46.641999999999996,-50.631,54.485,-49.982,80.562,-44.713,132.993,-50.483999999999995,52.321000000000005,1
1991,Playground,Another Bad Creation,SOFIFWL1311AFE7FCD,ARJ5VYT1187FB4CE7D,4,1.0,-11.769,110.59899999999999,1.0,7,0.875,0.731793347,0.012,0.325,50.753,-56.373000000000005,200.197,-202.405,142.326,-183.421,157.484,-62.501999999999995,124.39299999999999,-111.088,124.01799999999999,-102.865,91.166,-90.616,111.654,-58.006,66.69,-43.543,85.02799999999999,-104.069,75.342,-62.633,58.022,1
1991,Iesha,Another Bad Creation,SOMZYWU13B366AE8EC,ARJ5VYT1187FB4CE7D,4,1.0,-8.802,111.824,1.0,7,0.085,0.727747602,0.004,0.0,55.215,-32.945,210.727,-217.562,257.702,-234.97099999999998,363.63199999999995,-65.209,99.236,-226.487,133.275,-81.775,137.965,-79.81,99.001,-57.244,54.916000000000004,-57.801,61.977,-88.259,56.683,-49.098,82.611,1
1991,From A Distance,Bette Midler,SOGBGGY1312FDFC908,ARFJZRY1187FB3C85E,4,0.912,-9.572000000000001,69.112,0.23600000000000002,7,0.733,0.267339738,0.002,0.023,55.993,-147.017,170.622,-154.775,161.18,-282.452,123.869,-43.373000000000005,143.203,-88.44,95.59299999999999,-94.405,74.148,-85.074,85.068,-70.749,49.707,-56.14,47.606,-71.194,66.671,-46.144,53.772,1
1991,Strike It Up,Black Box,SOWDBFA137787D6A60,AROWNZP1187FB3C028,4,1.0,-11.696,118.979,0.597,1,0.5920000000000001,0.701008565,0.006999999999999999,0.0,51.74100000000001,-254.199,296.027,-198.916,112.917,-150.52100000000002,123.97399999999999,-58.848,98.70200000000001,-104.902,114.876,-70.844,95.14,-59.281000000000006,79.204,-64.679,36.698,-39.657,56.928999999999995,-70.617,39.483000000000004,-59.356,55.81399999999999,1
1991,Something To Talk About,Bonnie Raitt,SOLMHLQ1376EFD5815,AR6XEHV1187FB43D1A,4,1.0,-9.164,102.73299999999999,1.0,1,0.081,0.769862378,0.004,0.0,55.433,-83.3,173.666,-158.737,146.457,-185.46900000000002,164.951,-58.157,88.315,-110.34,149.951,-83.242,82.15,-96.34200000000001,84.985,-74.122,33.194,-44.467,55.53,-81.717,76.819,-81.315,44.576,1
1991,Motownphilly,Boyz II Men,SOBLEJK130516E2211,ARR9XGB1187B9912E6,3,0.922,-8.244,111.626,0.545,7,0.446,0.7289882990000001,0.016,0.015,55.028999999999996,-100.12100000000001,170.951,-108.00299999999999,224.11900000000003,-174.72799999999998,281.057,-34.769,118.75200000000001,-73.165,73.85600000000001,-82.064,87.44,-75.452,86.94200000000001,-87.867,54.805,-37.24,42.618,-127.008,30.644000000000002,-42.523999999999994,75.66199999999999,1
1991,Things That Make You Go Hmmmm...,C+C Music Factory,SOCUUVK12A8C1356B7,ARCU1011187FB41623,4,1.0,-5.67,113.329,1.0,1,0.498,0.950406964,0.011000000000000001,0.026000000000000002,56.605,-98.135,233.176,-180.426,142.404,-136.375,188.649,-61.765,144.63,-109.141,146.868,-112.92299999999999,81.058,-70.774,86.917,-87.145,56.36,-75.513,107.57600000000001,-87.73700000000001,70.233,-66.029,49.218,1
1991,Gonna Make You Sweat,C+C Music Factory,SOJJHJC1377D00889C,AR6LYGU1187FB57966,4,1.0,-9.669,114.619,0.617,10,0.016,0.730596855,0.002,0.002,53.763000000000005,-63.272,295.277,-183.357,190.372,-171.27599999999998,371.765,-78.498,181.257,-137.944,149.279,-85.214,79.779,-55.372,103.41,-58.641999999999996,40.298,-100.919,79.66199999999999,-124.564,71.666,-49.078,66.242,1
1991,Too Many Walls,Cathy Dennis,SOGKTGE137389D0C55,AR5Q1031187FB5419C,4,1.0,-15.722000000000001,98.079,0.725,8,0.6940000000000001,0.486141469,0.006,2.218,45.071999999999996,-119.78399999999999,177.082,-180.263,112.305,-126.07600000000001,112.435,-64.416,77.98100000000001,-81.505,221.227,-80.521,69.547,-82.75,42.931000000000004,-48.317,87.514,-62.747,69.16,-93.736,59.196999999999996,-51.641000000000005,74.862,1
1991,Touch Me (All Night Long),Cathy Dennis,SOGRXHB1373103BF43,AR5Q1031187FB5419C,4,1.0,-8.203,118.81700000000001,0.981,8,0.07,0.9114031709999999,0.005,32.446,55.463,-15.769,263.112,-151.96,122.37299999999999,-102.016,109.17200000000001,-43.125,102.875,-126.96700000000001,100.083,-91.626,96.67299999999999,-69.664,67.283,-62.662,48.388999999999996,-44.91,72.804,-50.919,113.585,-55.43600000000001,64.514,1
1991,Just Another Dream,Cathy Dennis,SOIGIGT13731070DE0,AR5Q1031187FB5419C,4,0.7120000000000001,-10.468,118.78200000000001,0.623,10,0.6,0.738810008,0.004,0.0,52.441,27.344,266.647,-174.833,120.958,-97.639,104.72399999999999,-21.826,148.999,-117.54799999999999,83.682,-78.83,104.39,-41.78,88.794,-74.005,60.641000000000005,-41.419,69.417,-71.61,46.599,-61.327,53.428000000000004,1
1991,Where Does My Heart Beat Now,Celine Dion,SOGPFRF1377891BD5A,ARFWL8S1187B9B4B44,4,1.0,-10.027000000000001,75.19,0.552,10,0.0,0.470983221,0.006,0.067,52.381,-87.374,169.61900000000003,-103.475,105.354,-116.82700000000001,215.59400000000002,-39.427,89.545,-105.37299999999999,160.886,-59.476000000000006,50.276,-56.672,133.196,-36.991,53.301,-64.49600000000001,73.843,-44.413999999999994,102.348,-36.584,42.958999999999996,1
1991,The One And Only,Chesney Hawkes,SOJXFUT13C675FC539,ARM6I4G1187FB54C15,4,0.851,-12.812999999999999,113.67200000000001,0.131,0,0.153,0.11272998699999999,0.004,0.077,53.173,-268.103,199.11599999999999,-128.558,151.47,-229.37900000000002,246.356,-51.004,150.825,-169.05599999999998,110.523,-101.34899999999999,55.376999999999995,-120.402,155.846,-73.218,58.678000000000004,-94.715,77.37899999999999,-76.155,59.538999999999994,-53.651,42.693000000000005,1
1991,Wicked Game,Chris Isaak,SOCTKAX13767007C7B,ARCZC791187B991DF4,4,0.904,-9.623,114.535,0.743,9,0.742,0.49977180200000004,0.009000000000000001,0.0,57.333,-130.947,171.13,-146.722,195.78099999999998,-211.565,243.032,-54.812,108.22,-171.457,52.222,-79.584,71.827,-67.766,131.141,-56.648999999999994,70.58800000000001,-74.461,45.748999999999995,-57.548,34.728,-51.964,40.95,1
